longitude,latitude,median_house_value
-118.18,33.78,100000.0
-118.18,33.78,162500.0
-118.19,33.78,162500.0
-118.19,33.78,162500.0
-118.19,33.78,162500.0
-118.19,33.78,175000.0
-118.17,33.78,140200.0
-118.17,33.78,186200.0
-118.18,33.78,146200.0
-118.17,33.78,147500.0
-118.17,33.77,181300.0
-118.17,33.77,191100.0
-118.17,33.77,165600.0
-118.17,33.77,180400.0
-118.17,33.77,154700.0
-118.18,33.77,137500.0
-118.18,33.77,159400.0
-118.17,33.77,241700.0
-118.18,33.74,310000.0
-118.17,33.77,218800.0
-118.17,33.77,220000.0
-118.18,33.77,325000.0
-118.18,33.77,193800.0
-118.18,33.77,175000.0
-118.16,33.77,382100.0
-118.17,33.74,500001.0
-118.16,33.77,306300.0
-118.15,33.77,266300.0
-118.16,33.77,272200.0
-118.16,33.77,304100.0
-118.16,33.77,232500.0
-118.17,33.77,225000.0
-118.16,33.78,163300.0
-118.16,33.78,222500.0
-118.16,33.78,222900.0
-118.16,33.78,179700.0
-118.15,33.78,207800.0
-118.15,33.78,198600.0
-118.15,33.78,250000.0
-118.14,33.78,233300.0
-118.13,33.78,434500.0
-118.14,33.77,307400.0
-118.14,33.77,342900.0
-118.15,33.77,393900.0
-118.15,33.77,339800.0
-118.15,33.77,271100.0
-118.14,33.76,432500.0
-118.16,33.72,500000.0
-118.15,33.76,500001.0
-118.15,33.77,361800.0
-118.13,33.76,381000.0
-118.13,33.76,439300.0
-118.14,33.75,400000.0
-118.14,33.76,378000.0
-118.14,33.76,398100.0
-118.14,33.76,408300.0
-118.14,33.77,500000.0
-118.14,33.76,418800.0
-118.13,33.76,363800.0
-118.13,33.76,406900.0
-118.12,33.76,461500.0
-118.12,33.75,500001.0
-118.12,33.76,500001.0
-118.12,33.75,500001.0
-118.14,33.71,500001.0
-118.1,33.76,267400.0
-118.11,33.77,367300.0
-118.12,33.77,463500.0
-118.12,33.77,500001.0
-118.13,33.77,395200.0
-118.13,33.77,360700.0
-118.32,33.35,450000.0
-118.33,33.34,414700.0
-118.32,33.33,300000.0
-118.32,33.34,450000.0
-118.48,33.43,287500.0
-118.29,33.96,100000.0
-118.3,33.95,99600.0
-118.29,33.95,109800.0
-118.3,33.95,100800.0
-118.3,33.95,96900.0
-118.3,33.95,94000.0
-118.29,33.94,108600.0
-118.3,33.94,114900.0
-118.3,33.94,99300.0
-118.29,33.94,123800.0
-118.29,33.93,111200.0
-118.3,33.93,99200.0
-118.3,33.93,124300.0
-118.3,33.93,128000.0
-118.31,33.93,127900.0
-118.31,33.94,126700.0
-118.31,33.94,175000.0
-118.31,33.94,145800.0
-118.31,33.94,153800.0
-118.31,33.93,142000.0
-118.31,33.93,150300.0
-118.32,33.94,168800.0
-118.32,33.93,172100.0
-118.33,33.93,148400.0
-118.33,33.93,156000.0
-118.34,33.93,159900.0
-118.32,33.94,186200.0
-118.32,33.94,183800.0
-118.32,33.94,189000.0
-118.32,33.94,192000.0
-118.33,33.94,137500.0
-118.32,33.96,191000.0
-118.32,33.95,183500.0
-118.33,33.96,189800.0
-118.32,33.95,175600.0
-118.32,33.95,169800.0
-118.34,33.95,194100.0
-118.32,33.97,164900.0
-118.32,33.96,171300.0
-118.32,33.96,166500.0
-118.32,33.97,157100.0
-118.34,33.97,188200.0
-118.33,33.96,189200.0
-118.33,33.96,198200.0
-118.35,33.97,143500.0
-118.35,33.97,159400.0
-118.35,33.97,128100.0
-118.35,33.97,143400.0
-118.35,33.98,152800.0
-118.35,33.98,170800.0
-118.34,33.98,137700.0
-118.34,33.98,137800.0
-118.34,33.98,136600.0
-118.35,33.97,323800.0
-118.35,33.96,157500.0
-118.35,33.96,164300.0
-118.35,33.95,147700.0
-118.34,33.95,143800.0
-118.35,33.95,137500.0
-118.35,33.95,159800.0
-118.35,33.95,164000.0
-118.36,33.95,170800.0
-118.36,33.96,146900.0
-118.36,33.96,170000.0
-118.36,33.96,151300.0
-118.36,33.95,177200.0
-118.36,33.98,259400.0
-118.36,33.98,246300.0
-118.36,33.98,218800.0
-118.37,33.97,179800.0
-118.36,33.97,195800.0
-118.37,33.97,153100.0
-118.36,33.98,160900.0
-118.36,33.97,142500.0
-118.36,33.96,129200.0
-118.36,33.96,177300.0
-118.37,33.96,175000.0
-118.37,33.95,262500.0
-118.36,33.95,163900.0
-118.36,33.95,177500.0
-118.37,33.95,181700.0
-118.37,33.95,174000.0
-118.36,33.94,156800.0
-118.36,33.94,148500.0
-118.37,33.94,149400.0
-118.36,33.93,170000.0
-118.36,33.93,156500.0
-118.36,33.94,152300.0
-118.34,33.93,153900.0
-118.35,33.93,146900.0
-118.35,33.93,162500.0
-118.35,33.93,170600.0
-118.35,33.94,149100.0
-118.35,33.94,142200.0
-118.35,33.94,150400.0
-118.35,33.94,144600.0
-118.34,33.94,147500.0
-118.34,33.94,160700.0
-118.33,33.93,152300.0
-118.34,33.93,143700.0
-118.34,33.93,155700.0
-118.34,33.93,167700.0
-118.35,33.93,191900.0
-118.35,33.93,192800.0
-118.35,33.93,223300.0
-118.36,33.93,204500.0
-118.34,33.92,199600.0
-118.35,33.92,239700.0
-118.35,33.92,200000.0
-118.36,33.92,229300.0
-118.36,33.92,226800.0
-118.36,33.92,233800.0
-118.36,33.93,212500.0
-118.37,33.93,245800.0
-118.37,33.92,218300.0
-118.37,33.92,238900.0
-118.37,33.92,242700.0
-118.37,33.92,245600.0
-118.37,33.93,246300.0
-118.37,33.93,246900.0
-118.36,33.93,202500.0
-118.36,33.91,222500.0
-118.36,33.91,225600.0
-118.36,33.9,230000.0
-118.36,33.9,231900.0
-118.37,33.91,227800.0
-118.37,33.91,303700.0
-118.37,33.9,294800.0
-118.37,33.9,256300.0
-118.38,33.91,289600.0
-118.35,33.91,231300.0
-118.35,33.91,265000.0
-118.35,33.91,241400.0
-118.35,33.91,264500.0
-118.35,33.91,272800.0
-118.35,33.9,237000.0
-118.35,33.91,269700.0
-118.35,33.91,244000.0
-118.35,33.91,235400.0
-118.36,33.91,243100.0
-118.35,33.9,230000.0
-118.36,33.9,230400.0
-118.33,33.92,185400.0
-118.33,33.91,181800.0
-118.34,33.91,202100.0
-118.33,33.91,183300.0
-118.34,33.91,185700.0
-118.34,33.92,193800.0
-118.34,33.91,192300.0
-118.33,33.91,192700.0
-118.31,33.91,177900.0
-118.31,33.91,181100.0
-118.32,33.91,180500.0
-118.32,33.91,181300.0
-118.32,33.91,184500.0
-118.32,33.91,181300.0
-118.32,33.91,180500.0
-118.32,33.9,188000.0
-118.31,33.92,146400.0
-118.31,33.93,158000.0
-118.32,33.93,157800.0
-118.32,33.92,152800.0
-118.29,33.93,137200.0
-118.29,33.92,145200.0
-118.29,33.92,155500.0
-118.3,33.92,154700.0
-118.3,33.93,169400.0
-118.3,33.91,155100.0
-118.3,33.91,172600.0
-118.31,33.9,171300.0
-118.29,33.91,177500.0
-118.29,33.9,159400.0
-118.3,33.9,208800.0
-118.3,33.9,224100.0
-118.3,33.9,173600.0
-118.3,33.9,181400.0
-118.3,33.89,207800.0
-118.3,33.89,218100.0
-118.31,33.9,198400.0
-118.29,33.89,208900.0
-118.29,33.89,218200.0
-118.29,33.88,218600.0
-118.29,33.88,237000.0
-118.3,33.87,214700.0
-118.3,33.87,234900.0
-118.3,33.88,253600.0
-118.3,33.88,247700.0
-118.3,33.88,195300.0
-118.3,33.88,242100.0
-118.31,33.88,242300.0
-118.31,33.88,238000.0
-118.31,33.88,237500.0
-118.31,33.9,194700.0
-118.31,33.89,220600.0
-118.31,33.89,231500.0
-118.32,33.9,212100.0
-118.32,33.9,210300.0
-118.32,33.9,216400.0
-118.32,33.89,210100.0
-118.32,33.89,220600.0
-118.32,33.89,242000.0
-118.33,33.9,163900.0
-118.34,33.9,224600.0
-118.34,33.9,227300.0
-118.34,33.9,242700.0
-118.34,33.9,236600.0
-118.33,33.89,226900.0
-118.33,33.89,230800.0
-118.34,33.89,245900.0
-118.34,33.89,244500.0
-118.35,33.9,207900.0
-118.35,33.9,225000.0
-118.35,33.9,232400.0
-118.35,33.89,229000.0
-118.35,33.89,233900.0
-118.36,33.9,205000.0
-118.35,33.9,220300.0
-118.35,33.89,240000.0
-118.36,33.89,228000.0
-118.36,33.89,227600.0
-118.36,33.9,214000.0
-118.36,33.89,215000.0
-118.36,33.88,236800.0
-118.36,33.88,260800.0
-118.36,33.88,267400.0
-118.36,33.88,275000.0
-118.36,33.88,230700.0
-118.35,33.89,232700.0
-118.35,33.88,238200.0
-118.34,33.88,233300.0
-118.35,33.88,225800.0
-118.35,33.88,233900.0
-118.35,33.88,237500.0
-118.3,33.74,255000.0
-118.3,33.74,270500.0
-118.39,33.92,247200.0
-118.4,33.92,345800.0
-118.4,33.92,363800.0
-118.4,33.93,376100.0
-118.41,33.93,363900.0
-118.41,33.92,358000.0
-118.41,33.92,337500.0
-118.41,33.93,339700.0
-118.41,33.92,358000.0
-118.41,33.92,275000.0
-118.42,33.92,361300.0
-118.42,33.92,346000.0
-118.42,33.93,341400.0
-118.42,33.93,382200.0
-118.42,33.9,500001.0
-118.43,33.9,500001.0
-118.4,33.9,492200.0
-118.4,33.9,500001.0
-118.41,33.9,472100.0
-118.41,33.9,500001.0
-118.44,33.88,500001.0
-118.42,33.9,500001.0
-118.42,33.9,500001.0
-118.41,33.89,500001.0
-118.41,33.89,500001.0
-118.41,33.89,500001.0
-118.41,33.89,500001.0
-118.41,33.89,500001.0
-118.4,33.9,477100.0
-118.4,33.89,481500.0
-118.4,33.89,500001.0
-118.4,33.89,500001.0
-118.39,33.9,500001.0
-118.38,33.89,379300.0
-118.39,33.89,460400.0
-118.39,33.89,422700.0
-118.39,33.89,438100.0
-118.36,33.89,329200.0
-118.36,33.88,336200.0
-118.37,33.88,324000.0
-118.37,33.88,342600.0
-118.38,33.88,359400.0
-118.37,33.89,356800.0
-118.37,33.88,335900.0
-118.36,33.88,295800.0
-118.36,33.87,293000.0
-118.37,33.87,304200.0
-118.37,33.88,334200.0
-118.38,33.87,316900.0
-118.38,33.88,345500.0
-118.37,33.88,340700.0
-118.36,33.87,281900.0
-118.36,33.87,290000.0
-118.37,33.87,338600.0
-118.37,33.87,294000.0
-118.36,33.86,297400.0
-118.36,33.86,295900.0
-118.36,33.86,305900.0
-118.37,33.86,324000.0
-118.37,33.87,359900.0
-118.38,33.87,292900.0
-118.38,33.87,321900.0
-118.38,33.87,337900.0
-118.39,33.87,340400.0
-118.38,33.86,365500.0
-118.38,33.86,352700.0
-118.38,33.86,333800.0
-118.38,33.86,329300.0
-118.38,33.87,337600.0
-118.38,33.88,456100.0
-118.38,33.88,453700.0
-118.39,33.88,474300.0
-118.39,33.88,472700.0
-118.39,33.88,495500.0
-118.39,33.88,500001.0
-118.39,33.88,470000.0
-118.38,33.88,442100.0
-118.4,33.88,500001.0
-118.4,33.88,500001.0
-118.4,33.88,500001.0
-118.41,33.88,500001.0
-118.4,33.88,500001.0
-118.41,33.88,500001.0
-118.41,33.88,500001.0
-118.41,33.88,500001.0
-118.43,33.87,500001.0
-118.4,33.87,434500.0
-118.39,33.87,394600.0
-118.43,33.86,500001.0
-118.4,33.88,472700.0
-118.4,33.87,479500.0
-118.4,33.87,500001.0
-118.4,33.87,500001.0
-118.4,33.87,469800.0
-118.4,33.87,500001.0
-118.39,33.86,392400.0
-118.39,33.86,368400.0
-118.39,33.86,400700.0
-118.4,33.86,380800.0
-118.4,33.85,430000.0
-118.4,33.86,500001.0
-118.42,33.85,435000.0
-118.38,33.85,378100.0
-118.38,33.85,384600.0
-118.39,33.85,366200.0
-118.41,33.85,336400.0
-118.39,33.85,349000.0
-118.38,33.84,379800.0
-118.38,33.83,384800.0
-118.38,33.83,432700.0
-118.38,33.84,355300.0
-118.39,33.84,348600.0
-118.43,33.83,420200.0
-118.39,33.83,500001.0
-118.39,33.82,500001.0
-118.43,33.82,500001.0
-118.37,33.82,381200.0
-118.38,33.82,439200.0
-118.38,33.82,416700.0
-118.38,33.83,427200.0
-118.31,33.88,260700.0
-118.32,33.87,271900.0
-118.32,33.88,282100.0
-118.32,33.88,280300.0
-118.32,33.88,269000.0
-118.33,33.88,270000.0
-118.33,33.88,283300.0
-118.33,33.87,265600.0
-118.34,33.87,266600.0
-118.34,33.88,298400.0
-118.31,33.87,296300.0
-118.31,33.86,325200.0
-118.32,33.86,291700.0
-118.32,33.87,283800.0
-118.34,33.87,255900.0
-118.33,33.87,267100.0
-118.33,33.87,278100.0
-118.32,33.86,252300.0
-118.33,33.86,255400.0
-118.33,33.86,259600.0
-118.33,33.86,248600.0
-118.34,33.86,279400.0
-118.34,33.86,285900.0
-118.34,33.87,286500.0
-118.35,33.87,261300.0
-118.35,33.87,279600.0
-118.35,33.87,257000.0
-118.35,33.86,281500.0
-118.35,33.86,271300.0
-118.34,33.84,309700.0
-118.33,33.84,314100.0
-118.34,33.84,331900.0
-118.34,33.83,358500.0
-118.34,33.83,350900.0
-118.36,33.86,330700.0
-118.35,33.85,354200.0
-118.35,33.85,348200.0
-118.36,33.85,334400.0
-118.36,33.86,332600.0
-118.37,33.85,341200.0
-118.36,33.85,349300.0
-118.37,33.85,395300.0
-118.35,33.84,354700.0
-118.36,33.84,361300.0
-118.37,33.85,410000.0
-118.37,33.84,379000.0
-118.35,33.83,342000.0
-118.36,33.83,353600.0
-118.36,33.84,343000.0
-118.37,33.84,342800.0
-118.36,33.83,343400.0
-118.36,33.83,350200.0
-118.37,33.83,353400.0
-118.37,33.84,339000.0
-118.33,33.83,286400.0
-118.32,33.85,234800.0
-118.31,33.84,270700.0
-118.32,33.83,318900.0
-118.32,33.84,376100.0
-118.31,33.83,225000.0
-118.31,33.83,273000.0
-118.31,33.82,279900.0
-118.32,33.83,310000.0
-118.31,33.82,323700.0
-118.31,33.82,361700.0
-118.31,33.81,362600.0
-118.31,33.81,336000.0
-118.32,33.82,382100.0
-118.32,33.82,379500.0
-118.32,33.81,346200.0
-118.32,33.81,357000.0
-118.33,33.82,417800.0
-118.34,33.8,446800.0
-118.35,33.82,328900.0
-118.36,33.82,339000.0
-118.37,33.82,387800.0
-118.37,33.82,352700.0
-118.37,33.82,366900.0
-118.36,33.82,339500.0
-118.36,33.82,360800.0
-118.36,33.82,330000.0
-118.36,33.81,378800.0
-118.36,33.81,359900.0
-118.37,33.81,458300.0
-118.38,33.81,483600.0
-118.38,33.81,410300.0
-118.44,33.81,500001.0
-118.38,33.82,500001.0
-118.36,33.81,356800.0
-118.37,33.81,482200.0
-118.37,33.81,500001.0
-118.38,33.81,488500.0
-118.38,33.81,500001.0
-118.39,33.81,487500.0
-118.38,33.81,500001.0
-118.33,33.79,365600.0
-118.34,33.79,350000.0
-118.34,33.8,327700.0
-118.34,33.8,318900.0
-118.35,33.8,311700.0
-118.35,33.8,500001.0
-118.31,33.8,308900.0
-118.32,33.8,285800.0
-118.31,33.79,254700.0
-118.31,33.8,277900.0
-118.32,33.8,244800.0
-118.32,33.79,279900.0
-118.32,33.79,315100.0
-118.32,33.8,286400.0
-118.31,33.79,250000.0
-118.31,33.78,383800.0
-118.32,33.79,271100.0
-118.34,33.78,500001.0
-118.36,33.79,500001.0
-118.37,33.79,500001.0
-118.36,33.8,500001.0
-118.36,33.8,500001.0
-118.38,33.8,500001.0
-118.45,33.8,500001.0
-118.39,33.79,500001.0
-118.4,33.78,500001.0
-118.44,33.79,500001.0
-118.41,33.77,500001.0
-118.46,33.77,500001.0
-118.42,33.78,500001.0
-118.37,33.77,500001.0
-118.38,33.77,500001.0
-118.38,33.77,418300.0
-118.38,33.79,500001.0
-118.4,33.78,500001.0
-118.42,33.75,500001.0
-118.34,33.76,500001.0
-118.35,33.74,500001.0
-118.38,33.75,500001.0
-118.39,33.71,500001.0
-118.41,33.75,500001.0
-118.31,33.77,416800.0
-118.31,33.76,414700.0
-118.31,33.75,357300.0
-118.31,33.75,396400.0
-118.33,33.77,500001.0
-118.32,33.75,500001.0
-118.32,33.75,500001.0
-118.32,33.74,500001.0
-118.32,33.77,500001.0
-118.34,34.09,200000.0
-118.35,34.09,288900.0
-118.35,34.09,266700.0
-118.35,34.09,236100.0
-118.36,34.09,312500.0
-118.36,34.09,313600.0
-118.36,34.09,243800.0
-118.36,34.09,283300.0
-118.36,34.1,300000.0
-118.36,34.09,200000.0
-118.36,34.09,383300.0
-118.37,34.09,383300.0
-118.37,34.09,300000.0
-118.37,34.09,500001.0
-118.37,34.09,225000.0
-118.37,34.09,341700.0
-118.37,34.09,400000.0
-118.37,34.08,312500.0
-118.38,34.08,431400.0
-118.38,34.08,335300.0
-118.39,34.08,430800.0
-118.38,34.08,450000.0
-118.38,34.09,281300.0
-118.38,34.09,272900.0
-118.39,34.09,362500.0
-118.39,34.09,425000.0
-118.39,34.08,375000.0
-118.4,34.1,500001.0
-118.4,34.09,500001.0
-118.39,34.08,500001.0
-118.4,34.08,500001.0
-118.41,34.09,500001.0
-118.42,34.09,500001.0
-118.42,34.08,500001.0
-118.41,34.07,500001.0
-118.41,34.07,500001.0
-118.38,34.07,500001.0
-118.39,34.07,500001.0
-118.39,34.07,500001.0
-118.39,34.08,500001.0
-118.4,34.07,500001.0
-118.37,34.06,500001.0
-118.38,34.06,500001.0
-118.39,34.06,500001.0
-118.38,34.06,500001.0
-118.39,34.06,500001.0
-118.39,34.06,500001.0
-118.39,34.06,500001.0
-118.4,34.06,500001.0
-118.4,34.06,500001.0
-118.4,34.06,500001.0
-118.4,34.06,500001.0
-118.41,34.06,500001.0
-118.41,34.06,500001.0
-118.41,34.07,500001.0
-118.45,34.06,500001.0
-118.49,34.05,500001.0
-118.49,34.04,500001.0
-118.49,34.04,500001.0
-118.5,34.04,500001.0
-118.5,34.04,500001.0
-118.49,34.04,500001.0
-118.49,34.03,435100.0
-118.51,34.04,500001.0
-118.5,34.03,500001.0
-118.5,34.03,500001.0
-118.5,34.03,500001.0
-118.51,34.03,500001.0
-118.52,34.02,500001.0
-118.49,34.03,436700.0
-118.5,34.03,383300.0
-118.5,34.02,483300.0
-118.5,34.02,291700.0
-118.5,34.02,350000.0
-118.52,34.01,500001.0
-118.49,34.03,442100.0
-118.49,34.03,450000.0
-118.49,34.02,470800.0
-118.48,34.03,353600.0
-118.49,34.02,475000.0
-118.49,34.02,330000.0
-118.48,34.04,500001.0
-118.48,34.04,500001.0
-118.48,34.04,500001.0
-118.48,34.04,500001.0
-118.47,34.04,350000.0
-118.47,34.03,347900.0
-118.48,34.03,381800.0
-118.47,34.03,290600.0
-118.47,34.03,340500.0
-118.48,34.03,310000.0
-118.48,34.02,375000.0
-118.48,34.02,375000.0
-118.49,34.02,366700.0
-118.46,34.03,327300.0
-118.46,34.03,325000.0
-118.46,34.03,337500.0
-118.46,34.02,233300.0
-118.47,34.02,297500.0
-118.48,34.02,250000.0
-118.47,34.02,332500.0
-118.48,34.02,330800.0
-118.48,34.02,293800.0
-118.49,34.02,450000.0
-118.49,34.01,500001.0
-118.51,34.0,500001.0
-118.48,34.01,381500.0
-118.48,34.0,370000.0
-118.48,34.01,425000.0
-118.49,34.0,500001.0
-118.48,34.01,353800.0
-118.47,34.0,384400.0
-118.47,34.0,340500.0
-118.48,34.0,450000.0
-118.48,34.0,500000.0
-118.48,34.0,500001.0
-118.5,33.99,500001.0
-118.47,34.02,444400.0
-118.47,34.01,470800.0
-118.47,34.01,462900.0
-118.48,34.01,398300.0
-118.47,34.01,418200.0
-118.46,34.01,500001.0
-118.46,34.01,500001.0
-118.47,34.01,480100.0
-118.47,34.01,461100.0
-118.47,34.01,413000.0
-118.45,34.02,421900.0
-118.45,34.02,493400.0
-118.46,34.02,456200.0
-118.46,34.02,473000.0
-118.46,34.02,405400.0
-118.37,34.03,196400.0
-118.38,34.03,266400.0
-118.38,34.02,268600.0
-118.39,34.02,279400.0
-118.39,34.02,314500.0
-118.38,34.01,304100.0
-118.39,34.01,340600.0
-118.39,34.02,322900.0
-118.39,34.01,355100.0
-118.4,34.01,356300.0
-118.4,34.02,332800.0
-118.39,34.0,485700.0
-118.39,33.99,369200.0
-118.39,33.99,314900.0
-118.39,34.0,339100.0
-118.4,34.0,329400.0
-118.4,34.0,336000.0
-118.4,33.99,328100.0
-118.4,33.99,326700.0
-118.4,34.0,344300.0
-118.4,34.01,351600.0
-118.41,34.01,333500.0
-118.41,34.0,331000.0
-118.41,34.01,500001.0
-118.41,34.01,302500.0
-118.41,34.01,285300.0
-118.42,34.01,305000.0
-118.41,34.0,271400.0
-118.42,34.0,329800.0
-118.41,34.0,275000.0
-118.42,34.0,325000.0
-118.43,34.0,314300.0
-118.43,33.99,323000.0
-118.44,33.99,275000.0
-118.44,33.98,500001.0
-118.38,33.99,228300.0
-118.37,33.99,439100.0
-118.36,33.99,313700.0
-118.37,33.99,397000.0
-118.38,33.98,500001.0
-118.35,34.0,492500.0
-118.35,34.0,270400.0
-118.35,33.99,269100.0
-118.36,33.99,287100.0
-118.36,33.99,268900.0
-118.35,33.99,222100.0
-118.34,34.0,314900.0
-118.34,34.0,313300.0
-118.33,34.0,247600.0
-118.34,34.0,296800.0
-118.34,33.99,179400.0
-118.34,33.99,183000.0
-118.35,34.0,372000.0
-118.6,34.13,472000.0
-118.58,34.12,500001.0
-118.59,34.11,407000.0
-118.6,34.09,438500.0
-118.6,34.08,380000.0
-118.6,34.07,433300.0
-118.69,34.08,500001.0
-118.66,34.1,500001.0
-118.63,34.11,448100.0
-118.67,34.16,500001.0
-118.68,34.08,500001.0
-118.68,34.13,500001.0
-118.76,34.13,500001.0
-118.75,34.1,377300.0
-118.72,34.14,318500.0
-118.78,34.16,399200.0
-118.8,34.15,356700.0
-118.75,34.17,346100.0
-118.84,34.11,500001.0
-118.82,34.14,385500.0
-118.79,34.14,500001.0
-118.74,34.05,500001.0
-118.86,34.07,500001.0
-118.88,34.02,500001.0
-118.85,34.04,500001.0
-118.78,34.05,500001.0
-118.58,34.06,500001.0
-118.6,34.02,500001.0
-118.62,34.06,500001.0
-118.66,34.02,500001.0
-117.76,34.71,106700.0
-117.84,34.63,115100.0
-117.78,34.58,120000.0
-117.96,34.71,123900.0
-118.09,34.74,104800.0
-118.06,34.71,150000.0
-118.09,34.68,144000.0
-118.11,34.68,140100.0
-118.12,34.69,125700.0
-118.12,34.68,131500.0
-118.13,34.69,96800.0
-118.13,34.68,102600.0
-118.1,34.65,187500.0
-118.09,34.71,159400.0
-118.1,34.7,141100.0
-118.09,34.7,138500.0
-118.1,34.71,137500.0
-118.12,34.71,104000.0
-118.12,34.71,225000.0
-118.12,34.7,130000.0
-118.13,34.7,93800.0
-118.13,34.69,108800.0
-118.12,34.69,113500.0
-118.14,34.68,101100.0
-118.14,34.69,100300.0
-118.14,34.68,119600.0
-118.14,34.68,126500.0
-118.16,34.68,85400.0
-118.15,34.69,107500.0
-118.16,34.68,110900.0
-118.15,34.67,146900.0
-118.14,34.65,247200.0
-118.14,34.72,118100.0
-118.16,34.71,117200.0
-118.15,34.71,101400.0
-118.14,34.71,93000.0
-118.14,34.71,86900.0
-118.15,34.71,97700.0
-118.14,34.7,98400.0
-118.14,34.7,102100.0
-118.15,34.7,116300.0
-118.16,34.7,127700.0
-118.16,34.69,126800.0
-118.14,34.69,100000.0
-118.14,34.69,94900.0
-118.28,34.76,163600.0
-118.19,34.77,146400.0
-118.2,34.69,163400.0
-118.17,34.69,171900.0
-118.17,34.68,185600.0
-118.19,34.67,167900.0
-118.17,34.67,140300.0
-118.19,34.65,126800.0
-118.17,34.66,173200.0
-118.22,34.67,179700.0
-118.23,34.66,138200.0
-118.22,34.66,152400.0
-118.21,34.65,140100.0
-118.23,34.65,136300.0
-118.27,34.68,185400.0
-118.29,34.65,218400.0
-118.32,34.62,264900.0
-118.38,34.58,148900.0
-118.61,34.73,156700.0
-118.4,34.7,151600.0
-117.92,34.63,137500.0
-117.92,34.59,125600.0
-117.93,34.57,132700.0
-117.9,34.53,135800.0
-117.96,34.53,141000.0
-117.98,34.53,135700.0
-118.09,34.63,99200.0
-118.02,34.62,96900.0
-118.18,34.63,228100.0
-118.17,34.61,292200.0
-118.16,34.6,204400.0
-118.12,34.6,94500.0
-118.15,34.59,111400.0
-118.16,34.6,154100.0
-118.21,34.56,262100.0
-118.22,34.63,222400.0
-118.21,34.64,181100.0
-118.12,34.58,102600.0
-118.13,34.58,113500.0
-118.14,34.57,167600.0
-118.12,34.56,148500.0
-118.1,34.58,103500.0
-118.1,34.58,106900.0
-118.1,34.57,138100.0
-118.09,34.57,142900.0
-118.08,34.58,146600.0
-118.07,34.58,107400.0
-118.06,34.58,109300.0
-118.08,34.58,116300.0
-118.07,34.56,145500.0
-118.08,34.56,137200.0
-118.03,34.58,154300.0
-118.02,34.57,151300.0
-118.01,34.55,137400.0
-118.08,34.55,141800.0
-118.07,34.51,239900.0
-118.37,34.43,225200.0
-118.4,34.41,500001.0
-118.35,34.52,333300.0
-118.22,34.52,311600.0
-118.26,34.5,340400.0
-118.27,34.46,294000.0
-118.13,34.44,319100.0
-117.89,34.49,150800.0
-117.96,34.48,159400.0
-117.79,34.45,165000.0
-118.46,34.4,195300.0
-118.5,34.45,220200.0
-118.5,34.52,251800.0
-118.48,34.47,187500.0
-118.5,34.46,239400.0
-118.52,34.44,185000.0
-118.53,34.44,233200.0
-118.53,34.45,185500.0
-118.53,34.44,217800.0
-118.52,34.46,236200.0
-118.53,34.45,220100.0
-118.51,34.43,253700.0
-118.46,34.42,169500.0
-118.44,34.5,359000.0
-118.45,34.44,187900.0
-118.49,34.43,199600.0
-118.49,34.42,213400.0
-118.48,34.42,229000.0
-118.47,34.42,238500.0
-118.47,34.42,183000.0
-118.43,34.42,218300.0
-118.43,34.43,194600.0
-118.55,34.44,237700.0
-118.56,34.42,450000.0
-118.61,34.59,167100.0
-118.7,34.53,236300.0
-118.66,34.43,155000.0
-118.59,34.47,154600.0
-118.61,34.31,285200.0
-118.52,34.39,228100.0
-118.53,34.38,136100.0
-118.54,34.38,262100.0
-118.52,34.4,311200.0
-118.53,34.37,333700.0
-118.54,34.37,323700.0
-118.52,34.36,500001.0
-118.55,34.37,278100.0
-118.56,34.37,202600.0
-118.55,34.41,265100.0
-118.55,34.38,282900.0
-118.56,34.41,320900.0
-118.55,34.39,323300.0
-118.61,34.38,329500.0
-117.86,34.24,14999.0
-118.12,34.23,162500.0
-118.35,34.32,191700.0
-118.38,34.3,183000.0
-118.29,34.36,375000.0
-119.53,37.34,179500.0
-119.51,37.32,214300.0
-119.56,37.29,114600.0
-119.45,37.21,95600.0
-119.65,37.09,106300.0
-119.59,37.39,106500.0
-119.66,37.39,124100.0
-119.68,37.35,119800.0
-119.72,37.38,103700.0
-119.65,37.32,122300.0
-119.64,37.31,104400.0
-119.6,37.29,137500.0
-119.62,37.33,147800.0
-119.91,37.23,94400.0
-119.85,37.1,80700.0
-119.68,37.19,96100.0
-119.77,37.19,113600.0
-119.67,37.27,123100.0
-120.31,37.11,112500.0
-120.35,37.04,46300.0
-120.25,37.04,91700.0
-120.16,37.12,79200.0
-120.27,37.11,75900.0
-120.25,37.11,50500.0
-120.26,37.11,50700.0
-120.27,37.12,52300.0
-120.27,37.12,57000.0
-120.27,37.12,81500.0
-120.26,37.13,58800.0
-120.43,36.99,63800.0
-120.29,36.88,83900.0
-120.06,36.95,61900.0
-120.06,36.94,64300.0
-120.04,36.93,63300.0
-120.05,36.95,65200.0
-120.21,36.98,92200.0
-120.16,36.96,156300.0
-120.11,36.96,95300.0
-120.08,37.06,95800.0
-120.09,37.0,74600.0
-120.06,37.02,84900.0
-119.94,37.04,88500.0
-120.09,37.02,81600.0
-119.95,36.96,96000.0
-120.02,36.95,53900.0
-119.9,36.94,98500.0
-119.85,36.97,102400.0
-119.88,36.93,101200.0
-119.87,36.93,111800.0
